LATITUDE,LONGITUDE,MUNICIPIO
-23.22,-47.95,CESARIO LANGE
-22.51,-47.77,CHARQUEADA
-23.03,-49.7,CHAVANTES
-21.56,-50.44,CLEMENTINA
-20.71,-48.54,COLINA
-20.17,-48.68,COLOMBIA
-22.33,-47.17,CONCHAL
-23.01,-48.01,CONCHAS
-22.48,-47.45,CORDEIROPOLIS
-21.35,-50.28,COROADOS
-23.63,-49.31,CORONEL MACEDO
-22.22,-47.62,CORUMBATAI
-22.64,-47.19,COSMOPOLIS
-20.47,-49.77,COSMORAMA
-23.6,-46.91,COTIA
-21.34,-47.72,CRAVINHOS
-20.39,-47.42,CRISTAIS PAULISTA
-22.73,-50.79,CRUZALIA
-22.57,-44.96,CRUZEIRO
-23.89,-46.42,CUBATAO
-23.07,-44.96,CUNHA
-21.9,-47.61,DESCALVADO
-23.68,-46.62,DIADEMA
-20.46,-50.6,DIRCE REIS
-21.66,-46.73,DIVINOLANDIA
-21.51,-48.39,DOBRADA
-22.36,-48.38,DOIS CORREGOS
-20.12,-50.51,DOLCINOPOLIS
-22.1,-48.31,DOURADO
-21.48,-51.53,DRACENA
-22.41,-49.4,DUARTINA
-21.23,-47.97,DUMONT
-22.42,-50.2,ECHAPORA
-24.52,-48.1,ELDORADO
-23.04,-47.37,ELIAS FAUSTO
-21.16,-49.11,ELISIARIO
-20.98,-48.83,EMBAUBA
-23.64,-46.85,EMBU
-23.83,-46.81,EMBU-GUACU
-21.83,-51.48,EMILIANOPOLIS
-22.48,-47.21,ENGENHEIRO COELHO
-22.19,-46.74,ESPIRITO SANTO DO PINHAL
-22.69,-49.43,ESPIRITO SANTO DO TURVO
-22.27,-46.94,ESTIVA GERBI
-22.48,-51.66,ESTRELA DO NORTE
-20.28,-50.4,ESTRELA D'OESTE
-22.56,-52.59,EUCLIDES DA CUNHA PAULISTA
-23.38,-49.51,FARTURA
-21.26,-48.68,FERNANDO PRESTES
-20.28,-50.24,FERNANDOPOLIS
-22.35,-49.52,FERNAO
-23.54,-46.36,FERRAZ DE VASCONCELOS
-21.67,-51.38,FLORA RICA
-20.67,-50.14,FLOREAL
-21.61,-51.17,FLORIDA PAULISTA
-22.9,-50.73,FLORINIA
-20.53,-47.4,FRANCA
-23.28,-46.74,FRANCISCO MORATO
-23.32,-46.72,FRANCO DA ROCHA
-21.53,-50.55,GABRIEL MONTEIRO
-22.29,-49.55,GALIA
-22.21,-49.65,GARCA
-20.79,-50.18,GASTAO VIDIGAL
-21.83,-48.49,GAVIAO PEIXOTO
-20.64,-50.36,GENERAL SALGADO
-21.79,-49.92,GETULINA
-21.38,-50.21,GLICERIO
-21.62,-49.79,GUAICARA
-21.91,-49.89,GUAIMBE
-20.31,-48.31,GUAIRA
-20.79,-49.22,GUAPIACU
-24.18,-48.53,GUAPIARA
-20.42,-47.82,GUARA
-21.02,-51.2,GUARACAI
-20.49,-48.94,GUARACI
-20.07,-50.33,GUARANI D'OESTE
-21.89,-49.59,GUARANTA
-21.26,-50.64,GUARARAPES
-23.41,-46.03,GUARAREMA
-22.81,-45.19,GUARATINGUETA
-23.37,-48.18,GUAREI
-21.36,-48.22,GUARIBA
-23.99,-46.25,GUARUJA
-23.46,-46.53,GUARULHOS
-21.49,-48.03,GUATAPARA
-20.65,-50.66,GUZOLANDIA
-22,-50.38,HERCULANDIA
-22.63,-47.05,HOLAMBRA
-22.85,-47.22,HORTOLANDIA
-21.89,-49.02,IACANGA
-21.85,-50.68,IACRI
-22.87,-49.16,IARAS
-21.95,-47.99,IBATE
-21.08,-49.24,IBIRA
-22.81,-50.07,IBIRAREMA
-21.75,-48.82,IBITINGA
-23.65,-47.22,IBIUNA
-20.34,-49.19,ICEM
-22.66,-51.07,IEPE
-22.5,-48.55,IGARACU DO TIETE
-20.03,-47.74,IGARAPAVA
-23.2,-46.15,IGARATA
-24.7,-47.55,IGUAPE
-24.74,-47.54,ILHA COMPRIDA
-20.43,-51.34,ILHA SOLTEIRA
-23.77,-45.35,ILHABELA
-23.09,-47.21,INDAIATUBA
-22.17,-51.25,INDIANA
-19.98,-50.29,INDIAPORA
-21.77,-50.96,INUBIA PAULISTA
-23.05,-49.62,IPAUCU
-23.35,-47.68,IPERO
-22.43,-47.71,IPEUNA
-20.65,-49.38,IPIGUA
-24.58,-48.59,IPORANGA
-20.43,-48.01,IPUA
-22.58,-47.51,IRACEMAPOLIS
-21.27,-49.4,IRAPUA
-21.57,-51.34,IRAPURU
-23.86,-49.13,ITABERA
-23.41,-49.09,ITAI
-21.31,-49.05,ITAJOBI
-21.98,-48.8,ITAJU
-24.18,-46.78,ITANHAEM
-24.64,-48.84,ITAOCA
-23.71,-46.84,ITAPECERICA DA SERRA
-23.59,-48.05,ITAPETININGA
-23.98,-48.87,ITAPEVA
-23.54,-46.93,ITAPEVI
-22.43,-46.82,ITAPIRA
-24.57,-49.16,ITAPIRAPUA PAULISTA
-21.59,-48.81,ITAPOLIS
-23.7,-49.49,ITAPORANGA
-22.23,-48.71,ITAPUI
-20.64,-51.5,ITAPURA
-23.48,-46.34,ITAQUAQUECETUBA
-24.11,-49.34,ITARARE
-24.28,-47.17,ITARIRI
-23,-46.83,ITATIBA
-23.1,-48.61,ITATINGA
-22.25,-47.82,ITIRAPINA
-20.64,-47.21,ITIRAPUA
-21.73,-46.97,ITOBI
-23.26,-47.29,ITU
-23.15,-47.05,ITUPEVA
-20.33,-47.78,ITUVERAVA
-20.68,-48.41,JABORANDI
-21.25,-48.32,JABOTICABAL
-23.3,-45.96,JACAREI
-20.88,-49.57,JACI
-24.69,-48,JACUPIRANGA
-22.7,-46.98,JAGUARIUNA
-20.26,-50.54,JALES
-23.25,-45.68,JAMBEIRO
-23.52,-46.9,JANDIRA
-21.01,-47.76,JARDINOPOLIS
-23.1,-46.72,JARINU
-22.29,-48.55,JAU
-20.31,-47.58,JERIQUARA
-22.93,-46.27,JOANOPOLIS
-22.25,-50.76,JOAO RAMALHO
-21.05,-49.68,JOSE BONIFACIO
-22,-49.78,JULIO MESQUITA
-23.08,-47.78,JUMIRIM
-23.18,-46.88,JUNDIAI
-21.51,-51.43,JUNQUEIROPOLIS
-24.32,-47.63,JUQUIA
-23.93,-47.06,JUQUITIBA
-23.09,-45.19,LAGOINHA
-23.05,-47.83,LARANJAL PAULISTA
-21.16,-51.04,LAVINIA
-22.57,-44.9,LAVRINHAS
-22.18,-47.39,LEME
-22.59,-48.8,LENCOIS PAULISTA
-22.56,-47.4,LIMEIRA
-22.52,-46.65,LINDOIA
-21.67,-49.74,LINS
-22.73,-45.12,LORENA
-20.96,-50.22,LOURDES
-23.08,-46.95,LOUVEIRA
-21.72,-51.01,LUCELIA
-22.43,-49.52,LUCIANOPOLIS
-21.55,-47.7,LUIS ANTONIO
-21.67,-50.32,LUIZIANIA
-22.41,-49.81,LUPERCIO
-22.34,-50.39,LUTECIA
-22.5,-48.71,MACATUBA
-20.8,-49.96,MACAUBAL
-20.14,-50.19,MACEDONIA
-20.64,-50.22,MAGDA
-23.54,-47.18,MAIRINQUE
-23.31,-46.58,MAIRIPORA
-23,-49.32,MANDURI
-22.1,-51.96,MARABA PAULISTA
-22.61,-50.66,MARACAI
-21.25,-49.12,MARAPOAMA
-21.79,-51.18,MARIAPOLIS
-22.21,-49.94,MARILIA
-20.44,-50.82,MARINOPOLIS
-22.14,-51.17,MARTINOPOLIS
-21.6,-48.36,MATAO
-23.66,-46.46,MAUA
-21.16,-49.58,MENDONCA
-20.35,-50.17,MERIDIANO
-19.96,-50.63,MESOPOLIS
-20.17,-48.03,MIGUELOPOLIS
-22.4,-48.45,MINEIROS DO TIETE
-19.97,-50.13,MIRA ESTRELA
-24.28,-47.46,MIRACATU
-21.13,-51.1,MIRANDOPOLIS
-22.29,-51.9,MIRANTE DO PARANAPANEMA
-20.81,-49.52,MIRASSOL
-20.61,-49.46,MIRASSOLANDIA
-21.46,-47,MOCOCA
-22.37,-46.94,MOGII-GUACU
-23.52,-46.18,MOJI DAS CRUZES
-22.43,-46.95,MOJI-MIRIM
-22.92,-47.56,MOMBUCA
-20.85,-50.09,MONCOES
-24.08,-46.62,MONGAGUA
-22.68,-46.68,MONTE ALEGRE DO SUL
-21.26,-48.49,MONTE ALTO
-20.77,-49.71,MONTE APRAZIVEL
-20.9,-48.64,MONTE AZUL PAULISTA
-21.29,-51.56,MONTE CASTELO
-22.94,-47.31,MONTE MOR
-22.95,-45.84,MONTEIRO LOBATO
-20.73,-48.05,MORRO AGUDO
-22.88,-46.79,MORUNGABA
-21.5,-48.15,MOTUCA
-20.99,-51.27,MURUTINGA DO SUL
-22.62,-51.23,NANTES
-22.4,-51.52,NARANDIBA
-23.37,-45.44,NATIVIDADE DA SERRA
-23.18,-46.39,NAZARE PAULISTA
-20.84,-49.63,NEVES PAULISTA
-20.69,-50.03,NHANDEARA
-20.91,-49.77,NIPOA
-21.01,-49.49,NOVA ALIANCA
-24.12,-48.9,NOVA CAMPINA
-20.38,-50.94,NOVA CANAA PAULISTA
-20.76,-50.34,NOVA CASTILHO
-21.77,-48.56,NOVA EUROPA
-20.53,-49.31,NOVA GRANADA
-21.33,-51.64,NOVA GUATAPORANGA
-21.1,-51.49,NOVA INDEPENDENCIA
-20.85,-50.26,NOVA LUZITANIA
-22.77,-47.29,NOVA ODESSA
-20.99,-48.91,NOVAIS
-21.46,-49.22,NOVO HORIZONTE
-20.73,-47.73,NUPORANGA
-22.43,-49.92,OCAUCU
-22.94,-49.34,OLEO
-20.73,-48.91,OLIMPIA
-20.6,-49.29,ONDA VERDE
-22.15,-50.09,ORIENTE
-20.18,-49.35,ORINDIUVA
-20.72,-47.88,ORLANDIA
-23.53,-46.79,OSASCO
-22.31,-50.28,OSCAR BRESSANE
-21.79,-50.87,OSVALDO CRUZ
-22.97,-49.87,OURINHOS
-21.48,-51.7,OURO VERDE
-20,-50.37,OUROESTE
-21.56,-51.26,PACAEMBU
-20.39,-49.43,PALESTINA
-21.08,-48.8,PALMARES PAULISTA
-20.41,-50.76,PALMEIRA D'OESTE
-22.78,-50.21,PALMITAL
-21.35,-51.86,PANORAMA
-22.41,-50.57,PARAGUACU PAULISTA
-23.38,-45.66,PARAIBUNA
-21.01,-48.77,PARAISO
-23.38,-48.72,PARANAPANEMA
-20.1,-50.58,PARANAPUA
-21.78,-50.79,PARAPUA
-23.08,-48.37,PARDINHO
-24.71,-47.88,PARIQUERA-ACU
-20.3,-50.01,PARISI
-20.63,-47.28,PATROCINIO PAULISTA
-21.31,-51.83,PAULICEIA
-22.76,-47.15,PAULINIA
-22.57,-49.4,PAULISTANIA
-20.03,-49.38,PAULO DE FARIA
-22.35,-48.77,PEDERNEIRAS
-22.79,-46.44,PEDRA BELA
-20.24,-50.11,PEDRANOPOLIS
-20.25,-47.47,PEDREGULHO
-22.74,-46.9,PEDREIRA
-22.81,-50.79,PEDRINHAS PAULISTA
-24.27,-47.23,PEDRO DE TOLEDO
-21.42,-50.07,PENAPOLIS
-20.63,-51.1,PEREIRA BARRETO
-23.07,-47.97,PEREIRAS
-24.32,-46.99,PERUIBE
-21.59,-50.59,PIACATU
-23.71,-47.42,PIEDADE
-23.81,-47.71,PILAR DO SUL
-22.92,-45.46,PINDAMONHANGABA
-21.18,-48.9,PINDORAMA
-22.77,-46.59,PINHALZINHO
-21.86,-51.72,PIQUEROBI
-22.61,-45.17,PIQUETE
-23.05,-46.35,PIRACAIA
-22.72,-47.64,PIRACICABA
-23.19,-49.38,PIRAJU
-21.99,-49.45,PIRAJUI
-21.09,-48.65,PIRANGI
-23.39,-47,PIRAPORA DO BOM JESUS
-22.27,-51.5,PIRAPOZINHO
-21.99,-47.42,PIRASSUNUNGA
-22.41,-49.13,PIRATININGA
-21,-48.22,PITANGUEIRAS
-21.03,-49.92,PLANALTO
-22.63,-50.2,PLATINA
-23.52,-46.34,POA
-20.78,-49.82,POLONI
-22.1,-50.17,POMPEIA
-21.73,-49.36,PONGAI
-21.02,-48.03,PONTAL
-20.44,-50.52,PONTALINDA
-20.16,-49.7,PONTES GESTAL
-19.95,-50.53,POPULINA
-23.17,-48.12,PORANGABA
-23.21,-47.52,PORTO FELIZ
-21.85,-47.47,PORTO FERREIRA
-22.84,-45.25,POTIM
-21.04,-49.37,POTIRENDABA
-21.85,-51.08,PRACINHA
-21.35,-48.06,PRADOPOLIS
-24,-46.4,PRAIA GRANDE
-22.8,-48.66,PRATANIA
-22.1,-49.43,PRESIDENTE ALVES
-22,-51.55,PRESIDENTE BERNARDES
-21.76,-52.11,PRESIDENTE EPITACIO
-22.12,-51.38,PRESIDENTE PRUDENTE
-21.87,-51.84,PRESIDENTE VENCESLAU
-21.53,-49.85,PROMISSAO
-23.29,-48.05,QUADRA
-22.24,-50.69,QUATA
-21.79,-50.24,QUEIROZ
-22.53,-44.77,QUELUZ
-22.07,-50.3,QUINTANA
-23.01,-47.52,RAFARD
-22.22,-50.89,RANCHARIA
-23.26,-45.53,REDENCAO DA SERRA
-22.22,-51.3,REGENTE FEIJO
-21.88,-49.22,REGINOPOLIS
-24.48,-47.84,REGISTRO
-20.6,-47.48,RESTINGA
-24.65,-49,RIBEIRA
-22.06,-48.17,RIBEIRAO BONITO
-24.22,-48.76,RIBEIRAO BRANCO
-20.45,-47.59,RIBEIRAO CORRENTE
-22.78,-49.93,RIBEIRAO DO SUL
-21.83,-51.6,RIBEIRAO DOS INDIOS
-24.09,-48.36,RIBEIRAO GRANDE
-23.71,-46.41,RIBEIRAO PIRES
-21.17,-47.81,RIBEIRAO PRETO
-20.08,-47.42,RIFAINA
-21.58,-48.07,RINCAO
-21.72,-50.72,RINOPOLIS
-22.41,-47.56,RIO CLARO
-22.84,-47.6,RIO DAS PEDRAS
-23.74,-46.39,RIO GRANDE DA SERRA
-19.99,-49.68,RIOLANDIA
-23.82,-49.42,RIVERSUL
-22.58,-53.05,ROSANA
-22.89,-45.3,ROSEIRA
-21.3,-50.72,RUBIACEA
-20.17,-51,RUBINEIA
-21.46,-49.57,SABINO
-21.88,-50.95,SAGRES
-21.34,-49.48,SALES
-20.77,-47.83,SALES OLIVEIRA
-23.53,-45.84,SALESOPOLIS
-21.62,-50.86,SALMOURAO
-22.84,-47.67,SALTINHO
-23.2,-47.28,SALTO
-23.64,-47.57,SALTO DE PIRAPORA
-22.89,-49.98,SALTO GRANDE
-22.45,-51.76,SANDOVALINA
-21.24,-48.8,SANTA ADELIA
-20.03,-50.72,SANTA ALBERTINA
-22.75,-47.41,SANTA BARBARA D'OESTE
-23.39,-45.88,SANTA BRANCA
-20.08,-50.95,SANTA CLARA D'OESTE
-22.14,-47.45,SANTA CRUZ DA CONCEICAO
-21.29,-47.43,SANTA CRUZ DA ESPERANCA
-21.82,-47.24,SANTA CRUZ DAS PALMEIRAS
-22.89,-49.63,SANTA CRUZ DO RIO PARDO
-21.46,-48.39,SANTA ERNESTINA
-20.21,-50.92,SANTA FE DO SUL
-22.45,-47.53,SANTA GERTRUDES
-23.31,-46.22,SANTA ISABEL
-21.68,-48.08,SANTA LUCIA
-22.56,-48.16,SANTA MARIA DA SERRA
-21.35,-51.75,SANTA MERCEDES
-21.71,-47.47,SANTA RITA DO PASSA QUATRO
-20.14,-50.83,SANTA RITA D'OESTE
-21.47,-47.36,SANTA ROSA DE VITERBO
-20.24,-50.68,SANTA SALETE
-20.25,-50.79,SANTANA DA PONTE PENSA
-23.44,-46.91,SANTANA DE PARNAIBA
-21.97,-51.65,SANTO ANASTACIO
-23.66,-46.53,SANTO ANDRE
-21.08,-47.15,SANTO ANTONIO DA ALEGRIA
-22.6,-46.91,SANTO ANTONIO DE POSSE
-20.93,-50.49,SANTO ANTONIO DO ARACANGUA
-22.11,-46.68,SANTO ANTONIO DO JARDIM
-22.82,-45.66,SANTO ANTONIO DO PINHAL
-21.85,-51.39,SANTO EXPEDITO
-21.63,-50.5,SANTOPOLIS DO AGUAPEI
-23.96,-46.33,SANTOS
-22.68,-45.73,SAO BENTO DO SAPUCAI
-23.69,-46.56,SAO BERNARDO DO CAMPO
-23.62,-46.55,SAO CAETANO DO SUL
-22.01,-47.89,SAO CARLOS
-20.35,-50.69,SAO FRANCISCO
-21.96,-46.79,SAO JOAO DA BOA VISTA
-20.38,-50.37,SAO JOAO DAS DUAS PONTES
-20.51,-50.35,SAO JOAO DE IRACEMA
-21.26,-51.66,SAO JOAO DO PAU D'ALHO
-20.58,-47.85,SAO JOAQUIM DA BARRA
-20.59,-47.64,SAO JOSE DA BELA VISTA
-22.64,-44.57,SAO JOSE DO BARREIRO
-21.59,-46.88,SAO JOSE DO RIO PARDO
-20.82,-49.37,SAO JOSE DO RIO PRETO
-23.17,-45.88,SAO JOSE DOS CAMPOS
-23.85,-46.94,SAO LOURENCO DA SERRA
-23.22,-45.31,SAO LUIS DO PARAITINGA
-22.73,-48.57,SAO MANUEL
-23.87,-47.99,SAO MIGUEL ARCANJO
-23.54,-46.63,SAO PAULO
-22.54,-47.91,SAO PEDRO
-22.74,-49.74,SAO PEDRO DO TURVO
-23.52,-47.13,SAO ROQUE
-23.76,-45.41,SAO SEBASTIAO
-21.71,-46.82,SAO SEBASTIAO DA GRAMA
-21.47,-47.55,SAO SIMAO
-23.96,-46.39,SAO VICENTE
-23.64,-47.82,SARAPUI
-23.27,-49.48,SARUTAIA
-20.65,-49.92,SEBASTIANOPOLIS DO SUL
-21.31,-47.56,SERRA AZUL
-22.61,-46.7,SERRA NEGRA
-21.21,-47.59,SERRANA
-21.13,-47.99,SERTAOZINHO
-24.38,-47.92,SETE BARRAS
-20.8,-48.8,SEVERINIA
-22.66,-44.85,SILVEIRAS
-22.59,-46.52,SOCORRO
-23.5,-47.45,SOROCABA
-20.69,-50.92,SUD MENUCCI
-22.82,-47.26,SUMARE
-20.5,-51.02,SUZANAPOLIS
-23.54,-46.31,SUZANO
-20.96,-49.03,TABAPUA
-21.71,-48.68,TABATINGA
-23.6,-46.75,TABOAO DA SERRA
-22.39,-51.28,TACIBA
-23.45,-49.4,TAGUAI
-21.14,-48.51,TAIACU
-21.12,-48.45,TAIUVA
-21.7,-47.27,TAMBAU
-20.62,-49.64,TANABI
-23.96,-47.5,TAPIRAI
-21.46,-46.74,TAPIRATIBA
-21.07,-48.41,TAQUARAL
-21.4,-48.5,TAQUARITINGA
-23.53,-49.24,TAQUARITUBA
-23.92,-48.69,TAQUARIVAI
-22.3,-51.55,TARABAI
-22.74,-50.57,TARUMA
-23.35,-47.85,TATUI
-23.02,-45.55,TAUBATE
-23.34,-49.37,TEJUPA
-22.53,-52.16,TEODORO SAMPAIO
-20.78,-48.33,TERRA ROXA
-23.1,-47.71,TIETE
-23.2,-49.6,TIMBURI
-23.24,-48.19,TORRE DE PEDRA
-22.42,-48.16,TORRINHA
-22.04,-48.33,TRABIJU
-22.95,-45.54,TREMEMBE
-20.23,-50.89,TRES FRONTEIRAS
-22.81,-46.69,TUIUTI
-21.93,-50.51,TUPA
-21.38,-51.57,TUPI PAULISTA
-20.93,-50.1,TURIUBA
-20.05,-50.47,TURMALINA
-21.16,-49.71,UBARANA
-23.43,-45.07,UBATUBA
-22.52,-49.66,UBIRAJARA
-20.95,-49.17,UCHOA
-20.88,-49.89,UNIAO PAULISTA
-20.24,-50.64,URANIA
-21.78,-49.28,URU
-21.2,-49.29,URUPES
-20.42,-50.08,VALENTIM GENTIL
-22.97,-46.99,VALINHOS
-21.22,-50.86,VALPARAISO
-22.88,-46.41,VARGEM
-21.83,-46.89,VARGEM GRANDE DO SUL
-23.6,-47.02,VARGEM GRANDE PAULISTA
-23.21,-46.82,VARZEA PAULISTA
-22.22,-49.81,VERA CRUZ
-23.03,-46.97,VINHEDO
-20.87,-48.29,VIRADOURO
-21.17,-48.62,VISTA ALEGRE DO ALTO
-20.19,-50.48,VITORIA BRASIL
-23.54,-47.43,VOTORANTIM
-20.42,-49.97,VOTUPORANGA
-21.05,-50.05,ZACARIAS
-9.62,-49.15,ABREULANDIA
-6.56,-47.46,AGUIARNOPOLIS
-11.3,-48.93,ALIANCA DO TOCANTINS
-11.57,-47.17,ALMAS
-12.48,-49.12,ALVORADA
-6.36,-48.07,ANANAS
-6.39,-47.86,ANGICO
-9.95,-47.97,APARECIDA DO RIO NEGRO
-7.16,-48.52,ARAGOMINAS
-8.8,-49.55,ARAGUACEMA
-12.93,-49.82,ARAGUACU
-7.19,-48.2,ARAGUAINA
-6.58,-48.64,ARAGUANA
-5.65,-48.12,ARAGUATINS
-7.65,-49.06,ARAPOEMA
-12.93,-46.93,ARRAIAS
-5.46,-47.88,AUGUSTINOPOLIS
-12.71,-46.4,AURORA DO TOCANTINS
-5.61,-47.76,AXIXA DO TOCANTINS
-7.2,-47.75,BABACULANDIA
-7.75,-48.58,BANDEIRANTES DO TOCANTINS
-7.68,-47.68,BARRA DO OURO
-9.83,-48.72,BARROLANDIA
-7.87,-48.88,BERNARDO SAYAO
-8.96,-48.16,BOM JESUS DO TOCANTINS
-8.38,-48.48,BRASILANDIA DO TOCANTINS
-11,-48.56,BREJINHO DE NAZARE
-5.31,-48.22,BURITI DO TOCANTINS
-6.12,-47.92,CACHOEIRINHA
-7.99,-46.86,CAMPOS LINDOS
-11.89,-49.16,CARIRI DO TOCANTINS
-7.03,-48.39,CARMOLANDIA
-5.32,-48.03,CARRASCO BONITO
-9.27,-49.95,CASEARA
-8.95,-47.33,CENTENARIO
-11.61,-47.75,CHAPADA DA NATIVIDADE
-10.14,-49.14,CHAPADA DE AREIA
-8.05,-48.47,COLINAS DO TOCANTINS
-8.72,-48.76,COLMEIA
-12.79,-46.53,COMBINADO
-12.21,-47.29,CONCEICAO DO TOCANTINS
-8.28,-49.24,COUTO DE MAGALHAES
-10.6,-49.19,CRISTALANDIA
-11.1,-48.91,CRIXAS DO TOCANTINS
-6.71,-47.76,DARCINOPOLIS
-11.62,-46.82,DIANOPOLIS
-9.8,-49.21,DIVINOPOLIS DO TOCANTINS
-9.25,-49.06,DOIS IRMAOS DO TOCANTINS
-11.34,-49.27,DUERE
-5.34,-48.51,ESPERANTINA
-10.76,-48.9,FATIMA
-12.13,-49.17,FIGUEIROPOLIS
-7.33,-47.49,FILADELFIA
-11.79,-49.52,FORMOSO DO ARAGUAIA
-9.05,-48.51,FORTALEZA DO TABOCAO
-8.77,-48.93,GOIANORTE
-7.71,-47.31,GOIATINS
-8.83,-48.51,GUARAI
-11.72,-49.06,GURUPI
-11.23,-48.46,IPUEIRAS
-8.39,-47.76,ITACAJA
-5.76,-47.48,ITAGUATINS
-8.38,-48.11,ITAPIRATINS
-8.57,-48.68,ITAPORA DO TOCANTINS
-12.65,-48.59,JAU DO TOCANTINS
-8.11,-49.06,JUARINA
-10.79,-49.62,LAGOA DA CONFUSAO
-10.37,-47.55,LAGOA DO TOCANTINS
-9.75,-48.35,LAJEADO
-12.78,-46.5,LAVANDEIRA
-9.59,-46.67,LIZARDA
-6.18,-47.85,LUZINOPOLIS
-9.79,-49.65,MARIANOPOLIS DO TOCANTINS
-10.54,-46.42,MATEIROS
-5.95,-47.5,MAURILANDIA DO TOCANTINS
-9.56,-48.39,MIRACEMA DO TOCANTINS
-9.52,-48.59,MIRANORTE
-10.76,-48.1,MONTE DO CARMO
-10,-48.99,MONTE SANTO DO TOCANTINS
-6.61,-47.54,MOSQUITO
-7.14,-48.61,MURICILANDIA
-11.71,-47.72,NATIVIDADE
-6.37,-47.66,NAZARE
-7.63,-48.42,NOVA OLINDA
-10.56,-48.91,NOVA ROSALANDIA
-9.96,-47.67,NOVO ACORDO
-12.93,-46.57,NOVO ALEGRE
-11.82,-46.62,NOVO JARDIM
-10.7,-48.9,OLIVEIRA DE FATIMA
-10.16,-48.33,PALMAS
-7.86,-47.92,PALMEIRANTE
-13.04,-48.4,PALMEIROPOLIS
-10.17,-48.86,PARAISO DO TOCANTINS
-12.61,-47.88,PARANA
-7.54,-49.37,PAU D'ARCO
-8.96,-48.17,PEDRO AFONSO
-12.02,-48.53,PEIXE
-8.59,-48.93,PEQUIZEIRO
-11.13,-47.57,PINDORAMA DO TOCANTINS
-6.77,-48.29,PIRAQUE
-10.44,-49.18,PIUM
-12.09,-46.47,PONTE ALTA DO BOM JESUS
-10.74,-47.53,PONTE ALTA DO TOCANTINS
-11.6,-47.04,PORTO ALEGRE DO TOCANTINS
-10.7,-48.41,PORTO NACIONAL
-5.39,-47.81,PRAIA NORTE
-8.53,-48.5,PRESIDENTE KENNEDY
-10.42,-48.89,PUGMIL
-8.72,-47.24,RECURSOLANDIA
-6.43,-48.13,RIACHINHO
-11.4,-46.88,RIO DA CONCEICAO
-9.29,-48.46,RIO DOS BOIS
-9.34,-47.9,RIO SONO
-5.34,-47.87,SAMPAIO
-12.53,-49.92,SANDOLANDIA
-7.15,-48.72,SANTA FE DO ARAGUAIA
-8.79,-47.79,SANTA MARIA DO TOCANTINS
-10.86,-48.91,SANTA RITA DO TOCANTINS
-11.44,-48.12,SANTA ROSA DO TOCANTINS
-10.28,-47.8,SANTA TEREZA DO TOCANTINS
-6.43,-47.67,SANTA TEREZINHA DO TOCANTINS
-5.91,-48.06,SAO BENTO DO TOCANTINS
-10.16,-46.65,SAO FELIX DO TOCANTINS
-5.55,-47.57,SAO MIGUEL DO TOCANTINS
-12.74,-48.23,SAO SALVADOR DO TOCANTINS
-5.25,-48.2,SAO SEBASTIAO DO TOCANTINS
-11.97,-48.23,SAO VALERIO DA NATIVIDADE
-11.14,-48.16,SILVANOPOLIS
-5.6,-47.63,SITIO NOVO DO TOCANTINS
-11.99,-48.97,SUCUPIRA
-12.4,-46.43,TAGUATINGA
-12.18,-46.98,TAIPAS DO TOCANTINS
-12.79,-49.09,TALISMA
-9.56,-48.37,TOCANTINIA
-6.32,-47.41,TOCANTINOPOLIS
-8.97,-48.18,TUPIRAMA
-8.39,-48.11,TUPIRATINS
-6.84,-47.96,WANDERLANDIA
-6.41,-48.53,XAMBIOA
